Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Electronics,051242,96,884.95,2023-12-13
Home Appliances,253869,41,241.8,2023-12-28
Home Appliances,246640,63,700.83,2023-08-28
Clothing,778870,78,408.33,2023-08-07
Clothing,803460,33,620.21,2023-10-08
Electronics,573537,75,744.58,2023-06-15
Clothing,179706,28,559.6,2023-11-16
Home Appliances,584314,47,231.22,2024-04-15
Electronics,028583,3,107.79,2023-07-06
Groceries,520350,70,594.07,2023-10-17
Electronics,698010,13,859.36,2024-01-16
Clothing,865637,71,208.48,2023-08-16
Groceries,831634,74,296.86,2024-03-12
Electronics,402829,25,335.83,2023-05-30
Groceries,609965,91,305.2,2024-02-10
Clothing,320749,28,478.69,2024-03-01
Groceries,968451,27,957.65,2023-10-06
Groceries,994422,46,839.44,2024-04-06
Home Appliances,429879,2,161.12,2023-07-01
Home Appliances,053293,4,505.33,2024-01-17
Groceries,679083,60,820.06,2023-10-01
Clothing,677553,37,98.56,2023-10-20
Electronics,339898,43,253.44,2024-02-28
Groceries,912751,72,922.47,2023-08-17
Home Appliances,608376,54,409.4,2024-02-03
Electronics,295254,4,831.43,2024-02-01
Groceries,753225,60,505.7,2024-03-03
Home Appliances,282278,11,172.49,2024-04-14
Electronics,332156,55,99.18,2024-02-03
Clothing,616175,6,397.97,2023-05-31
Groceries,852423,83,860.04,2023-08-16
Electronics,218704,66,232.74,2023-11-05
Clothing,510410,27,637.6,2024-03-28
Groceries,018530,25,971.79,2023-11-18
Groceries,878661,53,641.65,2023-12-31
Clothing,217892,41,310.23,2023-12-09
Groceries,315121,86,215.0,2024-02-01
Clothing,234712,52,352.7,2024-03-24
Electronics,189798,37,796.9,2024-05-06
Clothing,612416,78,575.19,2023-07-07
Groceries,608831,29,36.76,2023-12-17
Groceries,783749,55,273.49,2023-08-07
Electronics,403344,46,834.35,2023-05-26
Electronics,496391,6,614.02,2023-06-06
Electronics,552807,90,758.33,2024-03-17
Home Appliances,945506,36,98.91,2024-01-19
Groceries,570941,78,884.87,2023-06-26
Groceries,513074,47,164.36,2023-12-01
Clothing,791647,84,364.89,2023-07-31
Groceries,702987,1,386.01,2024-02-29
Electronics,512774,94,665.43,2023-12-01
Groceries,549506,73,138.71,2023-06-17
Clothing,380095,11,149.32,2024-01-03
Electronics,047713,92,332.64,2023-06-02
Groceries,548516,6,947.99,2023-12-24
Clothing,209577,5,23.43,2023-05-17
Electronics,157504,73,64.48,2024-01-30
Electronics,382429,98,290.78,2024-03-08
Clothing,150453,59,810.95,2023-05-29
Electronics,115474,25,781.17,2023-05-24
Electronics,664918,81,25.62,2023-09-07
Groceries,498910,48,873.08,2023-12-03
Electronics,848435,12,189.06,2023-06-14
Home Appliances,991143,4,803.94,2023-06-27
Groceries,952031,29,426.79,2024-04-12
Groceries,310375,42,149.87,2023-06-05
Groceries,316237,66,912.25,2024-01-16
Home Appliances,951582,59,929.56,2023-12-21
Home Appliances,371288,73,126.33,2023-05-24
