Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date,Customer_ID,Supplier_ID
Groceries,008878,48,725.0,2024-01-07,ADAG,ZXY
Home Appliances,557731,57,962.7,2023-09-28,FFEG,ZWW
Groceries,712560,90,408.11,2023-11-24,AAEF,YZW
Groceries,630748,77,856.21,2023-12-16,CHBC,YYX
Clothing,056056,42,648.78,2023-08-24,ADCC,ZXX
Electronics,161264,75,902.28,2023-06-04,CDFF,YXW
Clothing,522947,6,560.49,2023-11-30,BEAD,YZZ
Groceries,835505,54,738.93,2023-06-11,EADD,XZW
Electronics,780865,77,330.75,2024-02-18,DCBF,WZX
Groceries,705656,42,233.55,2023-08-09,HHDB,YXW
Groceries,091814,4,654.8,2023-06-30,DEFA,ZXZ
Groceries,791275,21,60.48,2023-12-26,AFGG,WYX
Groceries,585791,42,263.22,2023-08-29,GHBE,XXX
Groceries,542656,2,154.17,2023-09-12,DGDG,ZYZ
Clothing,956109,25,786.17,2024-01-17,GGHC,ZXX
Groceries,486034,22,682.24,2024-04-01,AEAF,ZYW
Groceries,508383,61,939.5,2023-10-31,FHHE,YYZ
Home Appliances,541799,70,447.89,2023-06-11,EABE,YXY
Electronics,040174,6,627.74,2024-03-25,BGGA,XXZ
Groceries,817478,1,114.08,2023-12-20,FHEG,WWX
Electronics,556612,39,945.62,2024-04-07,FAFB,XXY
Groceries,637582,55,820.37,2024-01-20,HEHD,WZX
Groceries,350319,76,888.1,2024-05-08,CGFB,WWW
Groceries,295347,72,796.01,2023-07-25,EDCA,YXW
Electronics,395215,1,404.55,2023-12-29,GHEF,ZZZ
Electronics,755215,99,273.79,2023-09-11,DBBC,ZWY
Clothing,673704,63,694.93,2024-05-12,AAFD,XZX
Groceries,016778,13,482.33,2023-05-29,CEEE,XYW
Groceries,231528,35,537.37,2023-06-10,DCAF,ZYW
Groceries,341864,30,724.36,2023-06-06,ABDD,WXY
Home Appliances,678992,86,221.35,2024-04-07,ABEF,WXY
Clothing,492038,86,750.6,2023-09-06,BDDG,YXZ
Clothing,180734,78,830.5,2023-06-16,EHBG,XXW
Clothing,351613,60,836.46,2023-08-02,DHAG,YXX
Clothing,810027,62,393.31,2023-05-19,CEGH,XWZ
Clothing,207214,78,595.45,2023-07-03,GCBF,XWY
Electronics,060410,5,463.65,2023-12-12,BBBA,XWW
Electronics,896911,43,211.35,2023-11-18,AADE,XXZ
Home Appliances,259883,9,66.75,2023-11-28,HGDC,XZZ
Groceries,684019,82,612.19,2024-04-17,BCGD,XXW
Clothing,802989,20,906.64,2024-01-11,EHFD,YYW
Electronics,681353,82,330.02,2023-09-08,FHDE,XZZ
Groceries,934917,4,448.22,2023-12-17,CAGE,YZX
Electronics,648124,65,781.29,2024-02-21,BEEH,YYX
Groceries,584063,5,38.91,2023-05-30,CGFH,WXX
Groceries,645407,25,341.33,2023-07-13,AECA,YYX
Home Appliances,940103,70,257.03,2024-01-23,FEDA,WZY
Clothing,117646,74,642.11,2023-10-12,CEBB,XYZ
Home Appliances,499798,90,240.87,2023-06-01,HDEG,WZZ
Home Appliances,827607,84,16.86,2023-09-19,BBDA,YWW
Groceries,392500,31,310.29,2024-02-12,GACG,YWZ
Electronics,618341,26,308.05,2023-08-19,CBCF,XYZ
Clothing,822284,78,921.82,2023-12-09,EAED,XWY
Groceries,442549,20,211.44,2024-03-04,BBCG,ZWZ
Groceries,887897,69,57.5,2023-10-23,HDBD,YYX
Clothing,622486,95,940.24,2024-05-03,DADE,WXW
Groceries,959068,52,710.22,2024-05-08,BFBH,WXX
Clothing,581157,98,315.09,2023-06-30,AEBC,YWY
Home Appliances,872226,47,930.53,2024-01-23,FDGA,WWZ
Electronics,247375,46,787.26,2023-07-11,DEBF,WYX
Electronics,694565,37,339.99,2023-09-19,GCHF,YYY
Clothing,827865,65,425.05,2024-01-24,HCDA,XYZ
Groceries,049868,70,400.99,2023-10-11,BBDE,XYW
Home Appliances,456460,99,846.5,2024-05-07,BDBG,XWY
Groceries,684461,86,897.86,2023-08-05,FHHH,WZX
Clothing,131115,10,728.41,2023-10-20,BHHG,YWW
Electronics,510563,86,844.37,2023-06-13,AEBE,WYY
Groceries,591893,4,464.82,2024-04-05,AFFB,XXW
Groceries,747616,80,723.18,2024-03-02,FGEG,ZZW
Electronics,708527,22,973.42,2023-07-14,AFAG,XXY
Home Appliances,795714,97,10.19,2024-04-29,FDAD,YZY
Electronics,236536,51,480.33,2024-01-25,FFGH,ZYZ
Electronics,238929,6,415.19,2024-02-19,HHEH,XZZ
Home Appliances,673155,91,864.04,2023-12-06,FFEG,YXX
Electronics,675788,29,756.3,2023-06-24,GADC,XYZ
Electronics,519326,8,504.62,2023-05-21,HAEB,YZW
Groceries,211171,6,656.43,2024-04-14,BEFA,ZYW
Electronics,345452,89,220.48,2023-06-08,BHHD,WWX
Electronics,045339,17,532.65,2023-10-19,GEAF,YYX
Clothing,159381,25,619.65,2023-06-22,GCFB,XYX
Electronics,114271,78,267.2,2023-08-11,HEAC,WYY
Home Appliances,662191,29,481.32,2023-12-08,BAEF,ZWZ
Electronics,586725,1,580.95,2024-02-05,GCBB,XZY
Electronics,383246,77,221.45,2023-11-14,BHHA,YXX
Electronics,505196,72,737.05,2024-04-30,CHGH,ZWW
Electronics,147695,66,27.05,2023-06-22,GDGB,ZWW
Home Appliances,230138,29,406.31,2024-01-13,ECHE,WZZ
Groceries,496461,11,269.97,2023-07-10,AHAH,XYY
Clothing,561360,14,805.1,2023-11-19,DDBF,XXY
Home Appliances,319515,7,544.75,2023-08-12,BBEE,WZX
Electronics,964874,5,498.24,2023-09-07,GCDC,ZXX
Home Appliances,804749,88,544.37,2023-11-17,BCFA,ZZW
Clothing,542875,28,725.7,2023-11-24,ADCA,WYY
Electronics,763013,24,258.05,2023-12-17,AGBH,YZZ
Home Appliances,297903,56,227.37,2023-12-19,EGGA,YYX
Electronics,955727,56,621.68,2023-07-06,BHCD,ZZZ
Groceries,474162,71,858.31,2023-09-04,CFGB,XZW
Groceries,400434,74,532.15,2023-06-17,GDHF,ZZW
Groceries,580606,23,18.47,2023-12-31,FGFG,XXW
Electronics,036658,99,885.14,2023-09-12,DGDF,XWX
Groceries,224269,2,693.45,2024-03-17,GFGC,WYX
Clothing,431684,12,306.78,2023-11-19,DGBG,XYX
Groceries,985793,8,874.47,2024-04-07,BHFA,WXW
Electronics,179624,79,155.14,2023-08-14,DBHG,ZZW
Groceries,010906,62,224.97,2023-12-13,EFHE,WZZ
Home Appliances,182824,29,157.95,2024-02-19,CGDF,ZWY
Electronics,261297,73,466.25,2024-05-03,BBHF,ZWW
Groceries,499608,4,952.68,2023-05-24,GAGC,YWZ
Electronics,699342,54,862.23,2023-06-04,BHBD,XXZ
Clothing,401846,18,273.88,2024-01-23,FDCG,ZZZ
Groceries,263509,74,992.44,2023-07-31,CFGD,ZWW
Clothing,188820,69,168.44,2024-04-26,BGBB,XXW
Groceries,565267,16,337.77,2024-01-22,DBGF,YXW
Clothing,175266,79,35.21,2024-01-04,BHCH,YYX
Home Appliances,389884,51,633.68,2024-05-11,CFCG,ZZZ
Home Appliances,804583,50,302.23,2023-08-17,HDDD,ZYW
Electronics,504259,49,78.7,2023-09-30,HCDG,ZWY
Groceries,226464,58,153.99,2023-12-11,DBEF,XWX
Groceries,225707,76,706.55,2023-06-16,HCDE,WYY
Home Appliances,698262,91,226.86,2023-10-29,FFEA,XYW
Groceries,351478,45,910.08,2024-02-05,HHEB,WYZ
Clothing,708120,46,85.46,2023-09-26,GAFB,YWW
Groceries,497421,14,910.51,2024-05-04,CGHB,ZWW
Home Appliances,253404,48,642.18,2023-12-02,GECE,ZZY
Groceries,975549,82,243.07,2023-07-09,HAHE,YXZ
Groceries,254213,85,679.95,2023-10-17,DADD,ZWX
Groceries,853839,88,749.33,2024-02-12,BDDG,ZWZ
Electronics,351571,4,356.04,2023-08-18,EHEG,ZZW
Clothing,779674,67,963.71,2023-12-28,HGBE,YXX
Groceries,221159,94,73.68,2024-02-09,DBED,WWY
Electronics,956427,9,978.1,2024-02-29,HFDA,YXY
Groceries,256554,93,895.7,2023-11-21,FBEA,YYX
Home Appliances,644101,31,437.5,2024-03-25,BBCD,XYW
Home Appliances,524442,98,149.82,2023-08-03,AEAD,XYY
Electronics,278934,81,959.0,2023-07-23,DFGA,WZZ
Groceries,910535,24,138.24,2024-05-08,BDDF,XWW
Home Appliances,379547,69,73.27,2023-05-22,DFCH,ZYZ
Clothing,754732,99,652.48,2023-09-25,BCAF,ZYY
Groceries,571365,64,55.77,2023-08-05,FAEF,ZXZ
Home Appliances,413001,73,211.67,2024-01-16,EBCH,ZYX
Electronics,745436,88,537.51,2023-08-02,ADGD,ZZY
Electronics,497770,30,946.38,2024-01-18,EBAD,ZWY
Electronics,269724,46,165.74,2024-05-01,CBGG,ZWW
Home Appliances,465378,76,896.1,2024-03-06,EHHH,YXX
Clothing,763010,48,908.64,2023-07-19,FHBA,XXX
Home Appliances,387171,49,532.4,2023-08-30,HGEH,WYY
Electronics,044913,42,701.04,2024-04-09,EFGC,YYW
Groceries,496034,10,437.53,2023-10-22,BCFD,ZYZ
Clothing,292251,33,55.06,2023-05-29,HADC,YZZ
Electronics,090603,2,449.07,2024-01-08,HHGG,XXW
Groceries,525135,77,524.93,2024-03-24,GBFA,WXZ
Groceries,354560,89,894.92,2023-12-26,CEHE,ZZW
Home Appliances,898477,97,313.34,2023-12-05,HDGF,WXX
Groceries,735273,72,765.28,2024-03-14,HCDF,YWZ
Electronics,560385,80,939.24,2024-03-06,DGHG,XWY
Home Appliances,700493,49,613.99,2024-02-26,DBEF,YXW
Electronics,723490,73,718.39,2023-12-28,FAHF,YYY
Home Appliances,308218,10,788.51,2024-02-25,BHHA,XZW
Groceries,232215,1,635.0,2023-09-24,BEDA,ZYY
Home Appliances,323461,4,386.78,2024-04-11,ABDA,YXY
Electronics,148124,20,821.71,2024-04-18,GCAB,YYX
Electronics,694227,83,989.24,2023-05-30,EBHF,YZY
Electronics,886434,33,310.54,2024-04-26,DHEF,XZX
Clothing,696727,41,340.15,2023-08-20,EFDE,ZXX
Groceries,587517,48,447.37,2024-03-31,HGHH,XWY
Groceries,701402,82,308.99,2024-02-01,DCCF,ZYX
Electronics,481263,17,195.84,2023-08-05,GDBB,WZY
Groceries,469826,18,781.43,2024-04-14,AAGF,ZXZ
Groceries,933232,82,375.37,2024-01-06,BDEB,WWY
Electronics,958925,54,360.52,2024-02-26,FAGC,WZY
Home Appliances,808167,92,861.86,2024-03-02,HDFA,WWX
Clothing,006993,85,949.4,2023-08-26,GEEH,YYZ
Groceries,030938,23,992.24,2024-05-13,CHGD,YXY
Home Appliances,912854,66,28.08,2023-12-13,HGGG,XYZ
Clothing,496552,51,581.15,2024-02-29,GABC,ZXW
Electronics,912265,30,516.43,2023-12-20,CAHF,XXY
Groceries,476230,63,378.36,2023-11-11,BFAA,YZX
Clothing,259789,89,844.68,2023-11-07,DAEA,YZX
Home Appliances,660924,43,382.31,2023-10-21,AFHE,WYX
Clothing,946294,24,607.06,2024-01-28,HGDA,WYX
Groceries,106759,77,374.41,2023-09-14,CFEF,YXY
Home Appliances,642605,22,336.19,2024-02-10,HABC,XXW
Groceries,730841,56,866.85,2024-02-19,HADF,WXY
Groceries,574471,14,321.91,2023-09-29,CHEC,YYW
Groceries,911351,39,241.22,2023-12-28,HFFC,YYW
Groceries,019586,29,916.99,2023-11-11,HGBF,XZX
Home Appliances,500509,42,910.13,2023-11-14,CEGB,YXX
Groceries,280778,83,505.61,2024-01-26,EBFF,YZZ
Groceries,476641,7,336.98,2024-03-26,DAGE,WWZ
Electronics,338990,96,603.86,2023-12-25,CHBA,YWZ
Electronics,289770,84,798.58,2024-02-27,CHCA,YYX
Groceries,879342,34,986.18,2023-06-25,GGHD,ZYX
Home Appliances,885555,33,295.15,2024-02-21,EDBH,ZWY
Clothing,522160,69,612.32,2024-01-14,BAEF,YZZ
Groceries,248111,18,137.8,2023-08-23,FEGD,YXY
Clothing,350730,99,757.69,2023-06-06,CGAC,ZZX
Groceries,900436,43,894.23,2024-04-06,HDCB,YZW
Clothing,640071,77,315.33,2023-07-10,DHHH,ZYZ
Electronics,272842,40,678.4,2023-08-02,HEFE,ZWZ
Groceries,762425,10,454.66,2024-01-04,EBAH,ZXY
Home Appliances,149541,81,441.84,2023-08-25,AFGG,YXZ
Clothing,478459,30,977.52,2023-09-09,HAAG,YZX
Electronics,551034,16,924.7,2023-09-07,CCBH,ZXW
Electronics,971291,85,465.81,2023-12-27,DHGE,WYZ
Clothing,043874,31,442.55,2023-11-30,EEFE,XZZ
Electronics,969983,84,212.91,2024-01-14,FCAF,YYY
Home Appliances,582685,10,802.18,2023-10-01,HHGD,ZYX
Groceries,299234,32,825.39,2023-06-30,DFGH,XWX
Clothing,326229,43,673.6,2023-06-08,DEHB,XWX
Electronics,158059,67,999.09,2023-10-11,ACHB,ZWX
Groceries,669263,35,952.14,2023-12-02,FHBG,YXX
Clothing,954226,66,306.4,2024-02-08,BBBF,XZW
Clothing,361608,79,837.86,2023-11-22,CCHH,YXY
Groceries,724595,72,731.82,2023-07-07,FHEF,YWX
Clothing,116890,87,397.97,2023-12-06,HCCG,XZZ
Electronics,541846,71,765.96,2023-08-14,FHFD,YYX
Electronics,024528,17,688.39,2023-12-05,HEBG,XZW
Groceries,029688,5,732.94,2023-07-12,GADD,ZZZ
Home Appliances,652350,58,502.86,2023-06-14,DGCH,ZYW
Groceries,012096,47,427.26,2024-04-16,HDFE,WYX
Clothing,314443,3,699.42,2023-11-16,ECCB,YXZ
Clothing,037567,96,580.84,2023-12-04,AAGB,XWX
Clothing,619307,65,799.27,2023-07-19,DHHA,XZY
Clothing,368140,75,195.5,2024-02-27,HFFD,WXX
Clothing,457252,14,906.84,2023-10-12,EAEE,WXX
Electronics,841060,10,788.08,2023-09-10,DCBE,ZWZ
Clothing,732956,63,632.66,2023-05-31,GEGE,YXW
Groceries,978569,59,645.51,2024-02-18,FEHD,WWY
Electronics,158548,94,338.74,2024-04-19,ADBA,XZY
Clothing,464534,2,321.11,2024-03-30,HCGC,ZXX
Electronics,719510,85,385.39,2023-11-12,CFGD,ZXY
Groceries,081949,23,550.4,2023-10-01,FGFA,WZX
Clothing,366781,70,591.37,2024-03-02,DDFE,YZX
Electronics,336351,44,577.24,2023-07-18,FBCB,YWX
Electronics,865630,46,775.63,2023-08-01,GGHE,XXZ
Clothing,993044,83,705.07,2023-08-31,FBHA,WWW
Groceries,737737,76,13.76,2023-05-30,HHEF,WYX
Electronics,801063,47,734.69,2023-08-08,BHFE,WWY
Groceries,380433,10,684.2,2023-09-10,BHHC,ZYY
Clothing,151364,72,832.76,2023-10-06,EBAH,WZW
Electronics,764484,89,166.35,2024-01-29,ACDE,YWY
Home Appliances,330423,13,240.3,2023-05-16,FAGD,XYX
Groceries,852404,31,160.11,2023-08-24,GFAD,YYX
Electronics,532407,47,925.02,2023-07-14,GFGC,ZXZ
Groceries,752773,25,978.32,2024-02-19,GHFD,WXX
Groceries,558057,94,106.04,2023-10-13,FCFH,YYW
Clothing,384156,41,370.59,2023-07-27,HFGG,YXY
Home Appliances,434083,56,488.92,2024-02-21,HAFB,WWW
Electronics,189826,53,540.35,2023-09-19,HFAE,WYZ
Electronics,282950,2,581.9,2024-01-24,HGBH,YXZ
Clothing,129672,72,24.68,2023-06-09,DFAB,ZZW
Groceries,451213,5,17.97,2023-07-19,DGHF,XWY
Electronics,206610,51,450.58,2023-07-24,CEHD,XZW
Clothing,135444,66,811.3,2023-06-22,HCGB,WXX
Home Appliances,491046,6,655.19,2023-11-15,DEGA,WWY
Groceries,794505,34,829.46,2023-08-20,BGFC,ZXY
Electronics,015376,22,463.27,2023-09-16,GDGE,YYZ
Clothing,393805,58,182.74,2023-11-27,AGFC,XZX
Electronics,829825,62,769.93,2023-12-23,DCDH,WXX
Groceries,028486,81,689.87,2023-12-28,FHAH,WWX
Electronics,961469,94,470.45,2023-08-24,EGGG,YZX
Electronics,697511,92,488.25,2024-05-01,EBEH,XZW
Home Appliances,029520,93,280.91,2023-12-03,BHGH,YZX
Electronics,700568,33,846.33,2024-03-01,DFGE,XXY
Groceries,645598,69,568.29,2023-06-23,CAEE,WWW
Home Appliances,352317,73,709.7,2023-11-29,BBFF,XWW
Clothing,527125,55,508.76,2024-02-29,EACC,YZZ
Clothing,353075,30,793.25,2024-05-09,GHCH,XXZ
Groceries,350705,75,963.73,2023-07-16,GBDA,WZY
Groceries,694908,4,88.43,2023-05-31,DBFA,YWX
Clothing,763610,49,335.01,2023-12-06,GGAF,XXX
Clothing,297950,86,382.76,2024-01-04,HEGG,YXY
Electronics,448197,33,239.54,2024-02-09,ACGB,XZW
Clothing,888394,5,574.4,2024-04-26,GEAB,WWX
Groceries,924486,35,68.41,2024-03-30,BDCF,ZWY
Electronics,620106,48,608.82,2023-07-03,GGAF,WZY
Groceries,976546,80,493.46,2023-09-08,GDGC,WWX
Groceries,787637,40,238.2,2024-02-12,EAHE,YYX
Electronics,273393,48,693.73,2024-03-18,EAGA,XYY
Groceries,882641,80,812.62,2023-06-14,HFAF,XWZ
Electronics,827250,8,392.55,2023-09-11,BEHD,XZX
Clothing,593148,95,246.01,2023-10-01,FAFD,WYW
Electronics,713925,60,70.69,2024-01-13,HACD,WZW
Electronics,209372,28,209.16,2023-06-04,AGDA,ZYW
Electronics,481295,33,751.34,2024-04-20,GBBB,WXX
Clothing,805600,9,266.24,2023-09-21,EDGC,ZWY
Electronics,713997,44,516.14,2023-12-04,CBBD,ZWX
Electronics,692166,88,924.67,2024-04-02,GDBB,XWX
Groceries,538233,12,787.41,2023-10-15,EGDD,ZXW
Electronics,848920,65,25.04,2023-06-09,GFHD,WXY
Groceries,115634,77,482.3,2023-08-21,HFDG,XXY
Groceries,699617,51,985.6,2024-04-21,FEEH,ZXZ
Groceries,055969,45,214.86,2024-01-20,AEFB,WYW
Electronics,831947,66,692.26,2024-03-17,BBBB,YYW
Electronics,071677,75,340.92,2024-03-06,CEBD,YYZ
Clothing,803810,54,888.2,2023-11-24,DAHD,WXZ
Groceries,826886,47,998.41,2023-06-30,AHBB,XXW
Clothing,450632,84,873.27,2023-10-27,FHDF,YZW
Electronics,958575,64,54.46,2023-06-11,ABGD,YZW
Home Appliances,265338,63,253.1,2023-05-30,BDEH,XWX
Clothing,009774,41,952.41,2023-10-07,CABE,WWW
Groceries,874545,73,427.01,2023-06-22,ABDF,WXW
Groceries,173967,62,425.42,2023-11-14,BFEA,ZYW
Electronics,793750,35,850.53,2023-06-18,HHGD,ZXY
Groceries,496267,16,24.04,2023-08-18,BDCH,ZZY
Clothing,760810,25,446.95,2023-09-19,DFCC,ZYZ
Electronics,341543,46,216.86,2023-08-15,DHHG,XZX
Electronics,825706,10,659.19,2023-08-29,EHGE,ZZY
Electronics,167482,65,615.25,2023-09-23,EHGA,WZY
Home Appliances,184477,88,684.65,2023-12-22,HEDF,YWY
Electronics,859593,60,747.93,2023-05-24,AHEA,ZYY
Clothing,216380,49,519.12,2023-11-13,GEFD,XZZ
Groceries,258047,45,793.12,2024-02-04,HDGE,XYZ
Home Appliances,878648,43,905.26,2024-01-30,BADH,XXY
Home Appliances,609707,11,171.81,2023-09-13,FADE,YXZ
Electronics,815317,95,305.62,2023-05-24,GDDH,WWY
Electronics,838975,3,504.42,2023-06-11,HHDA,ZZW
Electronics,983370,65,728.03,2023-12-21,HBFA,WYW
Electronics,437303,9,816.27,2024-02-02,CAED,WXZ
Groceries,266680,99,183.37,2023-10-03,AGFA,XWY
Groceries,354994,73,606.9,2024-03-11,BBFA,ZWX
Electronics,892134,41,90.13,2023-09-14,ECFG,WXW
Clothing,773639,77,940.25,2023-09-02,FHFC,WWW
Groceries,452857,23,894.88,2023-12-21,HFCF,WYX
Clothing,379744,10,80.73,2023-12-19,CEFD,WWY
Electronics,756097,51,756.74,2023-08-03,GCCH,YWZ
Groceries,870515,20,358.15,2023-07-18,BBCC,YYY
Electronics,979036,85,486.86,2023-10-18,BEDC,WXZ
Groceries,807093,14,417.2,2024-02-03,BGDC,XZZ
Home Appliances,400748,35,130.81,2023-10-13,BEDC,WWW
Home Appliances,375043,13,220.22,2023-06-02,FDCG,ZWX
Clothing,391522,73,446.33,2023-09-20,CBBG,WXW
Groceries,290192,83,256.28,2023-11-07,DCDB,ZXX
Groceries,700174,2,714.69,2023-05-18,BBAF,ZWY
Clothing,859316,32,318.01,2024-02-22,CCHB,YWZ
Electronics,549712,67,667.63,2023-12-10,ADCB,ZWY
Clothing,692460,89,301.85,2023-06-10,AGCD,WWW
Home Appliances,285432,68,856.68,2023-08-18,BEDH,WWW
Electronics,864566,51,938.06,2024-03-29,ADGF,WXZ
Clothing,477161,24,361.12,2023-12-30,DGDC,XZZ
Clothing,950297,12,321.02,2024-02-12,FBEG,XZX
Clothing,465069,97,44.65,2023-11-12,FBGA,XXW
Groceries,149268,73,96.31,2023-08-06,BFDA,YWX
Groceries,134954,31,785.39,2023-10-17,CGBF,WZY
Electronics,001923,15,595.54,2023-06-09,HAEE,WZW
Clothing,535742,97,286.71,2023-12-05,BCGH,YWZ
Home Appliances,494296,81,84.34,2023-06-26,CAAH,XZW
Home Appliances,663094,33,808.51,2023-10-05,FCCA,WXW
Home Appliances,434197,57,433.1,2024-02-21,HHDB,XXY
Electronics,612187,57,868.91,2024-03-31,BCEE,WYY
Groceries,815771,86,764.63,2023-08-11,GHAG,ZXX
Clothing,891078,75,507.26,2023-07-23,CBCC,ZZX
Groceries,514458,74,72.65,2024-05-08,BCGG,WZW
Groceries,770826,33,15.65,2024-04-23,AGFA,YYZ
Clothing,889855,1,803.81,2023-10-04,EGAE,XYY
Electronics,044054,38,834.53,2023-08-17,CCGG,WYY
Electronics,318219,17,307.72,2024-05-10,HFFF,YXX
Groceries,821127,24,242.12,2024-01-03,AHEC,XWZ
Groceries,242915,45,313.65,2024-01-21,GDCE,WWZ
Electronics,215336,14,671.74,2023-07-26,CGHC,ZWX
Electronics,385693,7,124.83,2023-07-11,DBFC,YZX
Electronics,022582,61,743.63,2023-10-01,EDBF,YZX
Clothing,756611,71,832.1,2024-03-14,GHDH,ZZW
Clothing,779872,82,860.47,2023-12-30,DBEF,WWY
Electronics,937032,77,428.45,2024-03-01,EAAD,XYX
Home Appliances,692665,74,378.03,2024-01-25,BADB,WXW
Electronics,370187,9,19.95,2023-11-15,CBEA,XWX
Clothing,702272,18,658.78,2024-01-20,BGFF,XXW
Electronics,138722,63,653.93,2023-09-23,GFDE,XZY
Groceries,280545,73,583.89,2024-01-01,FCFC,XXY
Groceries,355781,95,774.83,2023-11-11,FEDE,XXX
Clothing,507131,52,575.64,2023-08-20,GAFA,WXY
Electronics,859419,41,915.27,2024-02-29,CDEA,WYZ
Groceries,785067,52,826.92,2023-06-07,HCGA,WWZ
Electronics,249063,67,496.38,2023-06-20,ACFG,WYW
Clothing,063254,88,867.37,2023-07-23,AFFA,YWX
Electronics,407320,45,638.87,2023-10-27,FCAA,WWX
Home Appliances,873547,77,139.68,2023-12-11,DHHG,ZYY
Electronics,107981,75,725.65,2023-08-27,DBEC,YZX
Groceries,369066,23,301.02,2024-03-31,DCAB,WXY
Clothing,000614,66,904.48,2023-08-20,DBCE,ZZY
Electronics,021464,83,712.52,2024-05-11,GAHF,XZW
Groceries,987064,30,371.59,2024-01-29,EFEG,YWX
Clothing,738269,13,987.06,2024-02-09,BEHF,YZW
Groceries,570370,99,140.31,2023-09-25,ADAC,XWY
Electronics,173145,24,396.58,2023-11-30,HEEA,YZY
Electronics,844042,93,505.78,2024-04-21,CFDB,XWY
Groceries,578126,63,797.3,2023-10-13,AEAH,WYW
Clothing,464836,89,412.96,2024-03-03,BDCF,ZYY
Home Appliances,965052,45,280.93,2023-08-22,BGEF,XXW
Electronics,460861,49,500.37,2023-09-05,HBCG,YZX
Groceries,397724,9,871.04,2024-01-12,FAHD,WXX
Groceries,726712,36,557.99,2024-04-30,HCAH,WYX
Home Appliances,400422,97,654.71,2023-09-04,HGCD,XZZ
Electronics,295451,68,906.45,2023-10-06,ACFF,ZZW
Clothing,170574,99,734.33,2024-05-10,FCCA,WZX
Electronics,487408,52,137.67,2024-04-08,HDDD,WWX
Home Appliances,665888,69,387.37,2023-09-05,HDFF,ZXW
Electronics,612167,52,130.04,2023-09-06,BAGF,WZW
Electronics,783434,9,219.41,2023-07-23,CCDE,XXX
Electronics,096647,34,18.68,2023-10-27,EBDC,ZZZ
Clothing,753387,40,787.35,2024-04-08,FBDF,WYW
Groceries,060078,61,769.6,2023-12-10,GBEH,WWW
Groceries,895634,9,401.85,2023-09-06,GCFC,YYY
Groceries,085892,43,456.73,2023-08-20,EAHH,XWW
Groceries,975948,35,937.24,2024-01-26,GBCC,XYZ
Groceries,140983,17,235.46,2023-07-11,CBDB,ZWW
Electronics,853464,58,248.67,2023-10-06,GBCA,WXY
Clothing,352350,46,604.63,2023-12-21,FAAC,ZXW
Clothing,536322,96,314.68,2023-12-01,BGDF,ZXZ
Groceries,093587,63,720.14,2023-08-07,DFFD,WXW
Groceries,859789,21,993.49,2023-08-17,AFAF,YWW
Electronics,064779,68,394.8,2023-06-19,GFHD,YYZ
Electronics,229292,98,825.98,2023-06-30,CECE,XYZ
Home Appliances,935167,40,549.74,2024-03-03,AEAC,XZX
Groceries,854639,16,714.6,2024-04-30,GECB,YWZ
Electronics,230546,85,912.14,2024-01-07,DBEB,YYW
Home Appliances,792166,87,962.26,2023-07-08,BBGH,YWY
Home Appliances,902187,40,252.28,2024-02-13,GFBG,XXW
Electronics,925142,80,726.0,2023-10-05,BGBG,YXZ
Groceries,152915,61,976.48,2024-02-15,FCAE,YWZ
Clothing,575676,36,288.5,2023-07-12,EAAG,YYZ
Clothing,300554,57,915.66,2023-11-30,BFAD,ZYY
Groceries,439557,63,754.32,2024-02-17,DEBD,YWW
Groceries,679239,49,703.65,2023-10-17,DDHC,XXX
Electronics,345581,85,320.27,2023-10-14,HEBE,XZW
Electronics,459052,96,967.39,2023-07-05,EGCA,WYY
Groceries,720870,85,474.96,2023-05-20,GGGD,ZXZ
Groceries,268433,75,670.77,2023-08-10,FACG,ZWW
Groceries,100617,26,901.16,2023-06-17,HFBD,XYY
Groceries,726397,78,652.3,2024-02-20,GEDE,WWZ
Clothing,004445,64,101.37,2023-07-02,DGHE,YWW
Clothing,933624,85,249.81,2024-02-22,GBHF,WXW
Clothing,867527,18,792.29,2024-03-10,DGHE,YXZ
Clothing,683060,25,174.09,2023-08-08,FHEC,XXW
Clothing,129764,65,81.63,2023-12-01,DDCA,YYX
Home Appliances,326760,52,372.03,2023-05-28,DFBC,ZXW
Electronics,949398,85,977.63,2023-06-13,DCGG,WZY
Electronics,866367,76,306.58,2024-04-24,DDEA,ZZW
Groceries,386485,14,509.63,2024-04-18,DEEH,XXY
Electronics,219384,43,493.78,2023-12-21,DBFF,XWZ
Groceries,046557,41,970.23,2023-05-29,DHAG,WZX
Clothing,552036,90,921.41,2023-07-02,DFEE,WWY
Home Appliances,662250,28,233.44,2024-01-27,DFBC,ZXZ
Groceries,328450,93,863.75,2023-07-07,FECC,WXW
Electronics,217361,11,850.09,2024-04-09,AEHE,ZXZ
Clothing,704216,73,80.99,2024-03-20,CAHH,ZYW
Groceries,099310,28,859.7,2024-03-11,DFBE,ZXZ
Clothing,415385,98,834.88,2023-08-05,FAEB,ZXY
Groceries,946413,40,323.09,2023-12-16,EBDF,WXW
Electronics,106335,17,531.9,2023-07-08,GGBB,ZWX
Clothing,361259,65,77.3,2023-11-19,EDGE,ZYZ
Home Appliances,553937,95,800.99,2023-12-25,BHEA,WWW
Electronics,880780,43,916.62,2024-04-07,GBGA,WWW
